cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_1P2fWnCDCxVabpL,College/Trade,French,65-74,"$50,000 to $74,999",56000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,16,64,27,86,54,37
R_30xdIh7CEDDzYAM,College/Trade,French,65-74,"$25,000 to $49,999",30000,Male,Quebec,Excellent,Yes,Yes,Divorced,No residence,0,74,0,80,72,82,0
R_2YYyraoUJQoRPdN,High School,French,55-64,"$50,000 to $74,999",50000,Male,Quebec,Excellent,Yes,Yes,Divorced,Own a residence,3,0,69,64,95,63,10
R_1jcUFi4XR6osnuV,Bachelor,English_and_French,25-34,"$50,000 to $74,999",60000,Female,Quebec,Good/Very Good,Yes,No,Never Married,Own a residence,4,51,15,74,67,82,26
R_1nSI037VJKmmro9,Postgrad,English,25-34,"$125,000 and more",250000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,3,80,21,23,63,54
R_3iXuL66VjXXWBFT,Bachelor,English,45-54,"Less than $25,000",10,Male,Alberta,Excellent,Yes,Yes,Don't know/Prefer not to answer,No residence,0,10,0,10,0,9,0
R_2S8P7t7aZrCyUjh,College/Trade,English,45-54,"$125,000 and more",130000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,4,45,52,60,44,66,53
R_3GBu4k0wq8N2r9c,College/Trade,English,55-64,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,1.75,87.5,17.75,0,17,16
R_3q8QSpW9eecTdDU,College/Trade,English_and_French,35-44,"$125,000 and more",130000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,0,85,42,32,37,45
R_2tbyreuUdSJiW9v,Bachelor,English,65-74,"$50,000 to $74,999",61000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,24,71.5,15.5,8.5,3.5,3.5
R_23V5htpaDkPKCwW,No degree/diploma,English,35-44,"$75,000 to $99,999",80000,Male,Ontario,Don't Know,Yes,Yes,Married,Own a residence,5,19,43,34,25,62,76
R_U9duHG4wGpQIdRn,Bachelor,English,35-44,"$125,000 and more",140000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,0,87,31,100,20,58,15
R_2QsrTcin7NkopRi,College/Trade,English,65-74,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,100,50,50,9,10,10
R_28MXz44uFC1WYw1,Bachelor,English,55-64,"$125,000 and more",125000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,5,83,42.5,0,30,0
R_23sRaILnCX3jrUJ,Bachelor,English,55-64,"$125,000 and more",260000,Female,Ontario,Don't Know,Yes,Yes,Married,Own a residence,4,90,20,80,0,100,20
R_1pnvGwk9Xua5tUh,College/Trade,English,35-44,"$50,000 to $74,999",70000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,18,85,22,48,53,53
R_3032i3qpU2bOxnZ,Bachelor,French,35-44,"$50,000 to $74,999",50000,Female,New Brunswick,Good/Very Good,Yes,Yes,Separated,Own a residence,2,60,0,80,0,75,0
R_bNjb6ZPLAJkFrgZ,High School,English,65-74,"$75,000 to $99,999",77000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,83,12,2,4,10
R_2s5yHM5i9WRMIg0,High School,English,55-64,"$50,000 to $74,999",68000,Female,Alberta,Good/Very Good,Yes,Yes,Divorced,No residence,0,40,39,38,0,0,0
R_2s09qsf8xKsjp3L,Bachelor,English,55-64,"$25,000 to $49,999",30000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,62,0,50,0
R_PSbjC2JxEv1FaIF,High School,English,75-84,"$50,000 to $74,999",59000,Female,Ontario,Poor/Fair,Yes,Yes,Widowed,Own a residence,1,1,82,71,0,28,30
R_242Sw071u6LGU1E,Postgrad,English,55-64,"$100,000 to $ 124,999",120000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,74,36,62,28,35,0
R_2TTeb3u7JMA1mSB,Bachelor,English_and_French,65-74,"$125,000 and more",170000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,60,0,100,61,71,0
R_2ymjpeiRif2yevQ,College/Trade,English,35-44,"$50,000 to $74,999",70000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,2,90,60,80,0,30,0
R_12utInm4ZKAlfU8,Bachelor,Neither English nor French,75-84,"$75,000 to $99,999",90000,Female,Quebec,Excellent,Yes,No,Married,No residence,3,36,10,80,92,62,0
R_2Yn3XIZ3DqgQkoi,Postgrad,English,55-64,"$125,000 and more",285000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,41,82,0,0,51,0
R_3m4xtKEObKH5r8W,College/Trade,French,55-64,"$50,000 to $74,999",60000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,No residence,3,62,52,82,73,72,53
R_3puaUX5gupWyBnF,College/Trade,English_and_French,15-24,"$75,000 to $99,999",75000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,4,11,52,87,41,100,0
R_11bFtb8oSGIsWp8,Bachelor,English_and_French,55-64,"$50,000 to $74,999",55000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,60,82,60,21,62,0
R_3RyfvjaHr1Dw8LR,Bachelor,French,55-64,"$125,000 and more",160000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,3,59,10,93,100,61,0
R_25YPBuUlbk722jG,College/Trade,English_and_French,45-54,"$50,000 to $74,999",56000,Male,New Brunswick,Don't Know,Yes,Yes,Never Married,Own a residence,0,80,0,58,20,57,0
R_OpB7wF9aZ1nb1tv,College/Trade,English,55-64,"$25,000 to $49,999",26000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,89,79,76,2,39,40
R_1LbdlVBSzhJgOvT,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",115000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,80,40,61,20,25,15
R_1gACxWstKUipaJ2,Postgrad,French,45-54,"$125,000 and more",128000,Male,New Brunswick,Excellent,Yes,Yes,Never Married,Own a residence,0,80,16,43,0,75,0
R_3nPAYmkkIoiJEsU,Bachelor,English,65-74,"$100,000 to $ 124,999",100000,Male,Maintoba,Good/Very Good,No,Yes,Married,Own a residence,1,62,56,51,11,63,11
R_27vWmTsKYAbo9OI,High School,Neither English nor French,45-54,"$50,000 to $74,999",55000,Male,Alberta,Good/Very Good,Yes,No,Married,Own a residence,1,0,83,83,11,50,22
R_3eysXB2VVCjycAe,Bachelor,English,75-84,"$75,000 to $99,999",90000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,92,7,37,25,53,29
R_3I4wcbkzR7u8QAe,College/Trade,French,65-74,"$50,000 to $74,999",70000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,94,8,0,3,0
R_2dKe3OljqiLRrxM,Bachelor,English,35-44,"$75,000 to $99,999",75000,Male,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,99,66,59,35,40,37
R_2CZXHkTsaBKRE9v,Bachelor,English,55-64,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,95,4,66,41,59,8
R_2R4WZ8CyPGvvIIk,Bachelor,English,45-54,"$50,000 to $74,999",58500,Male,Ontario,Poor/Fair,Yes,Yes,Married,No residence,0,82,5,6,6,57,40
R_2pSmyKT0vue9aFt,College/Trade,English,55-64,"$75,000 to $99,999",75000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,14,56,18,39.5,17.5
R_1Qrrb6glOkqbIR2,Bachelor,French,45-54,"$125,000 and more",130000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,0,64,35,23,0,44,7
R_3kc5EMx9H0mo210,Bachelor,English,35-44,"$125,000 and more",150000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,14,86,58,11,0,43
R_10w2ZgLpJI2YDNs,Postgrad,French,35-44,"$100,000 to $ 124,999",105000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,82,53,82,56,72,0
R_71a8LkNwJ9CMXeh,Postgrad,English,45-54,"$50,000 to $74,999",60000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,80,3,11,51,71
R_3fV6fsPi3f1S95F,Bachelor,English_and_French,75-84,"$50,000 to $74,999",52000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,1,7,72,8,0,9,23
R_2cnoXUwHQ7ad17s,College/Trade,English,55-64,"$75,000 to $99,999",90000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,14,56,18,39.5,17.5
R_p6PTJUHI267xwE9,Bachelor,English,45-54,"Less than $25,000",160,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,40,0,73,10,70,0
R_3qqcHgUKXBsJxZX,Bachelor,French,65-74,"$75,000 to $99,999",85462,Female,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,77,11,39,3,51,6
R_86YYXhK9XhnIGqZ,Postgrad,English_and_French,55-64,"$125,000 and more",210000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,89,10,84,6,61,10
R_2BktSAjczUELPEk,Postgrad,English,35-44,"$75,000 to $99,999",94000,Male,Alberta,Excellent,Yes,No,Never Married,No residence,2,40,20,72,29,61,42
R_ymVLjzptxQz35kt,High School,English,35-44,"Less than $25,000",16000,Female,Ontario,Don't Know,Yes,Yes,Separated,No residence,2,75,0,90,0,70,40
R_2tkZXeS3ycS6ITp,Bachelor,French,65-74,"$75,000 to $99,999",89000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,85,0,85,29,85,0
R_Oev0MKizkXuqpAl,College/Trade,Neither English nor French,65-74,"$50,000 to $74,999",65000,Male,Quebec,Good/Very Good,Yes,No,Married,No residence,1,45,100,34,0,75,0
R_eRuFWQECseq96Qp,High School,French,65-74,"$25,000 to $49,999",28000,Female,Quebec,Excellent,Yes,Yes,Divorced,No residence,3,30,71,71,80,51,51
R_2S0vye7dJ4FtZz2,College/Trade,French,45-54,"$50,000 to $74,999",73000,Female,Alberta,Excellent,Yes,Yes,Never Married,No residence,0,80,70,40,40,60,51
R_3saV3wTe4qwUDuJ,Bachelor,English,55-64,"$125,000 and more",180000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,87.33333333333333,19,65.33333333333333,25.666666666666668,64.66666666666667,27.666666666666668
R_3CVhXENUFPyDa78,College/Trade,English,55-64,"$125,000 and more",150000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,94,0,0,0,28
R_3O9vxY7Gce6tDui,Postgrad,French,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,83,9,92,51,100,0
R_riDdPr7PuvTpl5f,Bachelor,English,45-54,"$100,000 to $ 124,999",120000,Female,Alberta,Excellent,Yes,Yes,Married,Own a residence,2,87,61,80,29,66,13
R_2a6rAJ0hGpyEbXH,Bachelor,English,25-34,"$25,000 to $49,999",30000,Male,British Columbia,Good/Very Good,Yes,No,Never Married,No residence,2,39,29,63,29,89,14
R_sHcOCEgKRE2QF8d,Bachelor,English,55-64,"$50,000 to $74,999",58000,Male,Ontario,Good/Very Good,Yes,Yes,Separated,No residence,0,80,19,62,18,19,29
R_vdbwRvQnnxFfoEp,Postgrad,English_and_French,35-44,"$75,000 to $99,999",78000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Never Married,No residence,2,42,19,80,9,51,0
R_NVFGgnDDvCTcfPX,College/Trade,English,55-64,"$100,000 to $ 124,999",120000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,16.5,84,10,34,32,66
R_1pA8XLVsFSfYgPK,College/Trade,English,25-34,"$125,000 and more",200000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,62,81,52,37,37,71
R_3Jr2Li887tCF9PK,Bachelor,English_and_French,45-54,"$75,000 to $99,999",85000,Female,Quebec,Good/Very Good,Yes,No,Never Married,Own a residence,0,75,0,70,30,50,0
R_zcA5gPBDeMOuRi1,College/Trade,English,55-64,"$25,000 to $49,999",40000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,65,20,67,9,75,10
R_1DXTGBtBLSrM7Jh,High School,English,55-64,"$25,000 to $49,999",35000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,62,62,17,30,20,3
R_28ODStaG0TRhBOa,College/Trade,English,65-74,"$50,000 to $74,999",61000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,84,12,23,11,83,0
R_2sSInR7yeXsBTm4,Bachelor,English,65-74,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,70,9,74,1,69,3
R_1jrJSxR686KpRzB,Bachelor,English,75-84,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,36,86.5,26.5,22,44,36
R_3hDYUDjgsBNKUVS,Bachelor,English,55-64,"$75,000 to $99,999",97000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,86.33333333333333,19.333333333333332,66,17.333333333333332,56,17.333333333333332
R_3qD5dt0v5yIXkZs,College/Trade,English,65-74,"$125,000 and more",140000,Female,British Columbia,Excellent,Yes,Yes,Married,Own a residence,4,72,19,63,8,69,0
R_1P6o3RF7wiiEx7i,Bachelor,English,75-84,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,93,1,1,0,1
R_3PCezJDVNgYjtv6,High School,English,25-34,"$25,000 to $49,999",25500,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,75,4,61,12,71,86
R_3oY2yJrjTjDyHco,Postgrad,Neither English nor French,45-54,"$125,000 and more",237000,Female,British Columbia,Poor/Fair,Yes,No,Married,Own a residence,1,0,75,4,12,30,26
R_3HRJt9KLvCV5zEY,Bachelor,English,55-64,"$50,000 to $74,999",67000,Female,Alberta,Poor/Fair,Yes,Yes,Divorced,No residence,1,78,95,55,7,57,57
R_3svGQkbINBsYrAD,Bachelor,English,25-34,"$125,000 and more",210000,Female,Ontario,Good/Very Good,Yes,No,Never Married,Own a residence,1,0,80,20,0,60,0
R_3q8xFjg5MxNFUoR,Postgrad,Neither English nor French,35-44,"$125,000 and more",160000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,89,26,85,0,70,6
R_3kG8Hw26F3nu2yv,Postgrad,Neither English nor French,25-34,"$25,000 to $49,999",41000,Male,Saskatchewan,Poor/Fair,Yes,No,Married,No residence,1,44,100,57,80,12,61
R_1GQzrI2j7jimgEo,College/Trade,English,45-54,"$125,000 and more",175000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,70,5,30,0,60,0
R_8p2ZmNpkt4U9vEZ,Postgrad,English_and_French,25-34,"$50,000 to $74,999",51000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,3,0,0,28,79,33,13
R_0okcZpz9FhAeFSV,Bachelor,French,65-74,"$50,000 to $74,999",69000,Male,Maintoba,Excellent,Yes,Yes,Married,Own a residence,2,65,18,82,18,84,3
R_1Eh4qcx1aIspKHg,Bachelor,English,45-54,"$125,000 and more",150000,Male,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,84,31,52,29,44.5,36
R_2ydfBwYOrOijNhQ,Bachelor,English,65-74,"Less than $25,000",21000,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,No residence,2,58,0,81,0,39,36
R_2ToTVaqXauxHBKA,Postgrad,French,25-34,"$125,000 and more",180000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,4,40,35,60,25,68,21
R_2rINfP38mbAAEdw,High School,English,25-34,"$100,000 to $ 124,999",120000,Female,Alberta,Excellent,Yes,Yes,Living with a partner,Own a residence,1,29,92,9,0,0,0
R_2BwyboZBcdp7Qo4,College/Trade,English,65-74,"$75,000 to $99,999",85500,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,21,89.33333333333333,27.666666666666668,4.666666666666667,3.6666666666666665,3.6666666666666665
R_2flc4FotRfUe1tb,College/Trade,English,35-44,"$50,000 to $74,999",58000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,65.5,30,67.5,16,82,26
R_3M05WCkQkxsw3HW,Bachelor,English_and_French,35-44,"$25,000 to $49,999",35000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,2,37,0,72,60,77,0
R_1hF7ekynKH22zSN,Postgrad,English,65-74,"$75,000 to $99,999",75000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,4.5,65,5,0,40,25.5
R_1Io2PBxJA1zGEtf,College/Trade,English,45-54,"$50,000 to $74,999",65000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,2,59,19,65,9,0,28
R_3m1PejGylOrwjrA,Bachelor,English,55-64,"$25,000 to $49,999",35000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,19,71,30,0,18,0
R_u8nDs0YwR3B3fNL,College/Trade,English_and_French,25-34,"$25,000 to $49,999",34000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,No residence,0,80,0,80,25,90,0
R_3pgwPPGuR0dQuyQ,High School,English_and_French,75-84,"Less than $25,000",21000,Male,Quebec,Poor/Fair,Yes,Yes,Divorced,No residence,0,67,22,23,16,7,23
R_UKOW8YjGN7OMvRf,High School,English,65-74,"$25,000 to $49,999",29000,Male,Ontario,Good/Very Good,Yes,Yes,Widowed,No residence,2,70,26,92,17,22,30
R_2BzLaDxbrGNtCBu,Postgrad,English,55-64,"$75,000 to $99,999",99000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,4,41,41,28,20,51,28
R_qEIyI4ixToXpVKN,College/Trade,English,55-64,"$50,000 to $74,999",72000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,83,3,61,22,67,0
R_1jNeapVPOsayneJ,Bachelor,English,65-74,"$50,000 to $74,999",60000,Male,Ontario,Excellent,Yes,Yes,Never Married,No residence,1,0,100,7,0,25,48
R_ahCR9lo8PqrqTlf,Bachelor,English,65-74,"$125,000 and more",130000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,88,30,48.333333333333336,18,43,11
R_2Yol3C7CWHydaMQ,Bachelor,English,55-64,"$125,000 and more",150000,Female,Newfoundland and Labrador,Poor/Fair,Yes,Yes,Married,Own a residence,1,1,96,30,100,67,0
R_21AgYz3PE3Bpjxr,No degree/diploma,English,35-44,"$50,000 to $74,999",64000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,No residence,2,62,60,78,22,45,34
R_tLMoiSCaiDiuRYR,Bachelor,English,75-84,"$125,000 and more",225000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,4,60,80,38,0,72,4
R_eVgWvyl7idymMAp,Bachelor,English,45-54,"$125,000 and more",125000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,51,80,61,25,51,26
R_XChEe2zMCjygLwB,No degree/diploma,French,65-74,"$25,000 to $49,999",27000,Female,Quebec,Excellent,Yes,Yes,Widowed,Own a residence,0,40,25,33,19,36,42
R_2EoDabo7LokEJLi,High School,English,55-64,"$125,000 and more",140000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,0,100,0,0,0,0
R_2CfShhwhvSzAiM9,Postgrad,English_and_French,45-54,"$125,000 and more",160000,Male,Alberta,Excellent,Yes,Yes,Living with a partner,Own a residence,4,76,6,80,7,90,7
R_2uCLGTknHBVJV0U,Bachelor,English,65-74,"$100,000 to $ 124,999",120000,Female,Ontario,Good/Very Good,Yes,No,Never Married,Own a residence,0,81,51,32,50,50,52
R_1GOWPtyp1C6IXD2,College/Trade,English_and_French,55-64,"$100,000 to $ 124,999",120000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,8,90,75,1,60,11
R_12En3p3xp2uBslm,Postgrad,English_and_French,45-54,"$125,000 and more",200000,Female,British Columbia,Poor/Fair,Yes,No,Married,Own a residence,1,59,87,31,19,35,19
R_Ptby8UqAMKvWYNP,College/Trade,French,55-64,"$50,000 to $74,999",72000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,78,18,60,80,55,20
R_eF0m5kAYW20ZuU1,Bachelor,English,35-44,"$25,000 to $49,999",30000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,2,61,0,91,52,62,0
R_3snxLiqrSR5VUqz,Postgrad,Neither English nor French,65-74,"$125,000 and more",200000,Female,Ontario,Poor/Fair,Yes,No,Living with a partner,Own a residence,0,22,25,40,0,33,0
R_3Jz5NvJ20iAN77y,Bachelor,French,55-64,"$125,000 and more",500000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,69,0,62,51,31,0
R_3ke70AbPaHfvv89,College/Trade,English,45-54,"$100,000 to $ 124,999",100000,Male,New Brunswick,Poor/Fair,Yes,Yes,Divorced,Own a residence,1,0,100,30,89,0,78
R_27jSrZ9CWD66djl,No degree/diploma,English,45-54,"$50,000 to $74,999",55000,Male,British Columbia,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,40,65,25,25,0,25
R_3ESdfXT5ylN8W2m,Bachelor,French,55-64,"$125,000 and more",250000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,3,60,41,66,83,66,18
R_NXwEKbmWm5sWjWV,College/Trade,English,25-34,"$25,000 to $49,999",40000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,1,9,83.5,42.5,22,56,29
R_1r7kEbpfh8GsH8Y,Bachelor,English,55-64,"$25,000 to $49,999",30000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,93,10,91,11,86,12
R_29icCBFqbCuhrXF,College/Trade,English_and_French,35-44,"$125,000 and more",165000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,12,72,56,25,2,0
R_2cpvqT6C7npyUR0,Bachelor,English,45-54,"$125,000 and more",200000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,11.333333333333334,96.33333333333333,2.3333333333333335,1,23.666666666666668,57.666666666666664
R_2t4J8kmLS6bMGBV,College/Trade,English,35-44,"$25,000 to $49,999",32000,Female,British Columbia,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,55.5,43.5,70.5,47,61.5,61
R_3qwi3bJKMnEsWLR,College/Trade,English,45-54,"$125,000 and more",145000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,0,95,0,0,11,68
R_4ZW10eerZUOlwrv,College/Trade,English,35-44,"$125,000 and more",130000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,36.5,92,65,13,53,49.5
R_p58ROkQshlzp9WF,Postgrad,French,65-74,"$125,000 and more",143000,Male,New Brunswick,Excellent,Yes,Yes,Married,Own a residence,0,81,25,28,0,19,2
R_cGP2iOD64q7ELYJ,Bachelor,English,65-74,"$25,000 to $49,999",40000,Female,Ontario,Excellent,Yes,No,Married,Own a residence,0,76,0,87,12,76,0
R_3PiSw059LHKxKoV,Bachelor,English,45-54,"$50,000 to $74,999",54000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Living with a partner,No residence,1,15,70,25,10,10,30
R_2bQpNoy34bqMevb,College/Trade,French,55-64,"$75,000 to $99,999",90000,Female,Quebec,Excellent,Yes,Yes,Married,Own a residence,3,42.333333333333336,27,29.666666666666668,84,18,14
R_3dS5tYZVC0wjwBD,College/Trade,English,45-54,"$100,000 to $ 124,999",110000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,35,81,23,5,28,35
R_em9MR3l9gf2cKGt,Postgrad,English,75-84,"$125,000 and more",190000,Female,Quebec,Excellent,Yes,No,Married,Own a residence,0,99,0,69,0,100,4
R_3qJVHYrwG5j4lI9,Bachelor,English,55-64,"$125,000 and more",150000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,86,2.5,77,8,71.5,16
R_2RajouKdi3IB0ti,Bachelor,English,25-34,"$125,000 and more",180000,Female,Nova Scoita,Excellent,Yes,Yes,Married,No residence,1,9,90,50,0,70,0
R_2U4xBySpKwCEEpL,College/Trade,English,55-64,"$125,000 and more",220000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,84,12,32,4.5,61.5,29.5
R_2wyIGRxsffcjXrs,Bachelor,English_and_French,35-44,"$50,000 to $74,999",73000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,55,30,75,0,80,0
R_1DzMASdAlRpLbKC,College/Trade,English,25-34,"$125,000 and more",150000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,65,3,63,1,53,17
R_6h6cnX2i9vmZA41,Bachelor,English,55-64,"$25,000 to $49,999",25000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,No residence,1,70,81,20,0,20,10
R_2TpFMAhFDKHsYTF,Bachelor,English,35-44,"$75,000 to $99,999",88000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,4,61,0,77,0,70,0
R_Tux7qBdT2Y8Odjz,College/Trade,English_and_French,35-44,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,88,19,79,3,71,41
R_DJjkmB4XhrPPMzL,Bachelor,French,65-74,"$50,000 to $74,999",68000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,4,81,72,73,40,66,36
R_2OPgjfAeogvl4hZ,Bachelor,English,65-74,"$100,000 to $ 124,999",110000,Female,New Brunswick,Excellent,Yes,Yes,Living with a partner,Own a residence,0,88,0,90,0,80,0
R_zUPctL2qXagKqRj,No degree/diploma,English,35-44,"$100,000 to $ 124,999",100000,Female,British Columbia,Good/Very Good,Yes,No,Separated,Own a residence,1,77,97,80,70,79,85
R_3Gew83lekGOG66Q,College/Trade,English_and_French,25-34,"$75,000 to $99,999",95000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,69,18,86,0,85,0
R_2dtBpcMT4rnLvo4,Postgrad,French,65-74,"$50,000 to $74,999",73000,Female,Quebec,Excellent,Yes,Yes,Widowed,Own a residence,3,67,9,87,86,51,9
R_1FQCE56rbG9QtV5,Postgrad,French,55-64,"$50,000 to $74,999",65000,Female,British Columbia,Excellent,Yes,Yes,Never Married,Own a residence,4,70,8,13,72,78,24
R_xABEGJUqXBMrVKh,Postgrad,French,45-54,"$125,000 and more",270000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,65,21,54,53,61,18
R_210YBbKQQctNsPN,Postgrad,English_and_French,45-54,"$100,000 to $ 124,999",120000,Female,New Brunswick,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,40,0,79,19,59,0
R_278Y1CjUjdQlTC3,College/Trade,English,45-54,"$125,000 and more",140000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,2,67,11,83,27,71,59
R_2tfEuHs23fQm9MZ,Bachelor,French,45-54,"$100,000 to $ 124,999",111000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,19,19,97,100,94,74
