cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_2eQqPS1kLrsTKNM,No degree/diploma,English,85+,"$50,000 to $74,999",70000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,65,80,40,0,30,0
R_vTVru9GrovmZqwx,Bachelor,English,55-64,"$100,000 to $ 124,999",115000,Female,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,40.5,52,21.5,35,25,30
R_2t2N8zqW2QhQA25,Postgrad,English_and_French,55-64,"$100,000 to $ 124,999",120000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,49,47.333333333333336,54,25.666666666666668,65.66666666666667,17.666666666666668
R_33DbEXkGwBkDvoE,Bachelor,English,35-44,"$125,000 and more",160000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,44.75,44,43.5,0,52.5,4.5
R_3iI4ROW2XN0zQuD,High School,English,35-44,"$25,000 to $49,999",40000,Female,Ontario,Poor/Fair,Yes,Yes,Married,No residence,4,73,0,84,41,100,17
R_27Do6UqvTpGTobR,Bachelor,English_and_French,55-64,"$25,000 to $49,999",42000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,72,0,63,14,41,13
R_2Cvr2UGjJS0ySqY,Bachelor,English,55-64,"Less than $25,000",20000,Female,British Columbia,Good/Very Good,Yes,Yes,Divorced,No residence,2,75,9,85,32,71,31
R_2AFnTbAL1WI13Kp,College/Trade,English,35-44,"$75,000 to $99,999",95000,Female,British Columbia,Excellent,Yes,Yes,Living with a partner,No residence,2,10,2,95,9,75,3
R_2rSBdc8qD1xDE9q,Postgrad,English,65-74,"$25,000 to $49,999",28000,Male,Ontario,Don't Know,Yes,Yes,Married,No residence,5,0,40,5,0,0,64
R_2Tuh8e0DCMog89z,Bachelor,English,65-74,"$75,000 to $99,999",85000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,67.5,40.72727272727273,44.90909090909091,6.590909090909091,51.95454545454545,5.2727272727272725
R_9ZuvAhpR6W76fK1,College/Trade,English,65-74,"$25,000 to $49,999",35000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,4,52.42857142857143,39.57142857142857,64,20.857142857142858,69,28.571428571428573
R_3HuJEgMjO8of4i5,College/Trade,English_and_French,45-54,"$50,000 to $74,999",60000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,9,91,30,30,72,30
R_2bNQfura2cUfC2r,Postgrad,Neither English nor French,35-44,"$125,000 and more",150000,Female,Quebec,Excellent,Yes,No,Married,Own a residence,0,31.666666666666668,68,30.333333333333332,19.666666666666668,40,58.666666666666664
R_dm4BqZifNJLufRL,Bachelor,English,65-74,"$125,000 and more",140000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,58.69230769230769,47.46153846153846,46.30769230769231,12.23076923076923,51,13.153846153846153
R_23ekDyjpPfcRgjD,Bachelor,English,35-44,"$25,000 to $49,999",36000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,No residence,2,54.5,16.5,65.5,0,49,0
R_1QGcWBcGflf081A,Postgrad,French,25-34,"$125,000 and more",400000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,4,63,42,58.5,26.5,71.5,10.5
R_AG5vGgqN9qVPkn7,College/Trade,English_and_French,35-44,"$75,000 to $99,999",89000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,62,12,71.5,6,57,9.5
R_vodDS1P2BdnmnUl,College/Trade,English_and_French,45-54,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,60,34,37,30,70,30
R_1OlzrCHrukgr5Ys,High School,French,55-64,"$75,000 to $99,999",98000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,73,74,75,11,31,21
R_1n76Rd0xJSielpR,Bachelor,English,55-64,"$125,000 and more",130000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,38.57142857142857,62.857142857142854,33.07142857142857,1.8571428571428572,25,17.642857142857142
R_SV0uxNYZIZ8xNhD,High School,English,55-64,"$50,000 to $74,999",66000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,1,54.90909090909091,37.09090909090909,43.63636363636363,18.181818181818183,48,18
R_3ha7uvb33PPqwUF,Bachelor,English_and_French,65-74,"$25,000 to $49,999",45000,Female,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,32,53,69,0,0,0
R_9AL0OEdWtW4sHhT,College/Trade,English,55-64,"$50,000 to $74,999",65000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,46.53333333333333,45.4,46.2,15.2,47.4,21.8
R_3W6WUiyWI3ZFnsl,Postgrad,English,25-34,"$125,000 and more",140000,Female,Ontario,Poor/Fair,Yes,No,Living with a partner,Own a residence,1,41,53,75.5,18.5,64,9.5
R_2e57gpXaH6ctsme,Bachelor,English_and_French,55-64,"$125,000 and more",138000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,41.75,61.75,51,10.375,48.375,11.5
R_0oHm35kgbqpMlix,Bachelor,French,65-74,"$50,000 to $74,999",70000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,2,70,20,92,20,80,0
R_3IQqHS1BtfBuEQ1,Bachelor,English_and_French,25-34,"$125,000 and more",130000,Male,Ontario,Excellent,Yes,Yes,Living with a partner,No residence,0,51.25,36.75,46.5,37.25,52.75,23.5
R_1CfnybL7LxJ3WqX,College/Trade,English,35-44,"$125,000 and more",175000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,52.25,40.25,61,17.5,70.75,15.5
R_6LMALpdYUgq0DSh,Bachelor,English,45-54,"$125,000 and more",300000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,1,42,54.125,29.458333333333332,9.416666666666666,37.458333333333336,17.583333333333332
R_2zZ27RRwnjzTcEb,Bachelor,English,25-34,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,No,Never Married,Own a residence,1,46.09090909090909,60.90909090909091,48.45454545454545,27.636363636363637,49.63636363636363,26.181818181818183
R_xEsrLF8fgJYhOet,College/Trade,English,55-64,"$50,000 to $74,999",74000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,46.53333333333333,45.4,46.2,15.2,47.4,21.8
R_2uP0Oh98Mcq0Iib,Bachelor,English,45-54,"$75,000 to $99,999",89000,Male,Alberta,Good/Very Good,Yes,Yes,Living with a partner,No residence,2,51,13,60,20,60,23
R_3dEUPldhNxDEHlo,Bachelor,English,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,5,58.578947368421055,39.26315789473684,43.8421052631579,7.605263157894737,55.973684210526315,19.157894736842106
R_3phafhzEtceeARR,Bachelor,English,75-84,"$25,000 to $49,999",25000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,20,30,20,0,20,5
R_3nGFSJyp9aQz2A0,High School,English,25-34,"$75,000 to $99,999",90000,Male,Alberta,Good/Very Good,Yes,Yes,Never Married,No residence,1,15,92,53,15,46,14
R_BVYSdW7OwqzCwtr,Bachelor,English,25-34,"$100,000 to $ 124,999",120000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,70.25,35.5,65.25,23.5,57.75,30
R_3dYCSuApvZ9Jgp0,College/Trade,English,45-54,"$25,000 to $49,999",45000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Married,Own a residence,1,52,91,19,12,53,15
R_1QmB3gv6vIudzhU,High School,English,55-64,"$125,000 and more",126000,Female,Maintoba,Poor/Fair,Yes,Yes,Married,No residence,1,40.333333333333336,61.666666666666664,28.333333333333332,0,10,7.666666666666667
R_1LuPmSRfaqOcy6T,Bachelor,English,65-74,"$50,000 to $74,999",60000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,63.5,38.5,54.388888888888886,13.5,54.44444444444444,7.833333333333333
R_0kRVZ0rPnvMO0HD,Postgrad,English,45-54,"$125,000 and more",240000,Female,British Columbia,Excellent,Yes,No,Living with a partner,Own a residence,0,90,8,20,10,80,0
R_zYDafHqsXOelstP,Postgrad,English,35-44,"$75,000 to $99,999",90000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,19,49,45.2,16.2,39.2,15.6
R_1Kd27B6KE986au6,Bachelor,English,35-44,"$50,000 to $74,999",70800,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,4,79,51.125,66,25.75,57.75,36.25
R_DVousVL3QFERwnn,College/Trade,English,65-74,"$50,000 to $74,999",51000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,50.25,49.55,29.8,13.6,45.05,31.45
R_3fpqHWhG5Z7laZb,Bachelor,English_and_French,45-54,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,No,Living with a partner,Own a residence,1,7,64,19.5,18.5,7.5,30.5
R_DHqkys14JblzujT,College/Trade,English,65-74,"$50,000 to $74,999",51000,Male,Maintoba,Don't Know,Yes,No,Widowed,Own a residence,2,70,0,100,0,70,0
R_2VpVIod49n2LjPC,Bachelor,English,65-74,"$125,000 and more",160000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,58.69230769230769,47.46153846153846,46.30769230769231,12.23076923076923,51,13.153846153846153
R_3lAoirmusG3dasO,High School,French,75-84,"$25,000 to $49,999",45000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,85,31,51,32,62,7
R_1ocYN8FyMefSvvZ,High School,English,55-64,"$25,000 to $49,999",43000,Female,British Columbia,Excellent,Yes,Yes,Living with a partner,Own a residence,1,57.5,49.5,62,4,33,9.5
R_2DMo4ApmeiWaCeu,College/Trade,English,25-34,"$25,000 to $49,999",32000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,1,8,55.666666666666664,41.333333333333336,14.666666666666666,55.333333333333336,19.333333333333332
R_3KuBIZQde09AteV,Bachelor,English,75-84,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,67.5,34,48.5,9.166666666666666,48.5,4.666666666666667
R_suIqfzuG9286WK5,College/Trade,French,25-34,"$125,000 and more",130000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,2,63,0,90,77,86,0
R_3iJDzrY6WDRAA3t,Postgrad,English,75-84,"$75,000 to $99,999",95000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,41.142857142857146,53.142857142857146,42.714285714285715,3,50.714285714285715,23
R_3kNDJ48SXnEF6sK,College/Trade,English,45-54,"$25,000 to $49,999",49000,Female,Ontario,Don't Know,Yes,Yes,Never Married,Own a residence,2,43.285714285714285,32.714285714285715,64,13.142857142857142,65.42857142857143,17.571428571428573
R_2D8qbj0CXHWI6tT,No degree/diploma,English,75-84,"$50,000 to $74,999",70000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,No residence,1,42,70,56.5,7.5,48.5,1
R_2D7ZnLexeFQK5nP,Postgrad,English_and_French,25-34,"Less than $25,000",13000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,2,75,0,90,20,90,0
R_1d0PHvP47wt7S7j,Postgrad,English,65-74,"$75,000 to $99,999",90000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,85,0,85,3,84,0
R_2CepxfcPD2zrLDJ,College/Trade,English,55-64,"$125,000 and more",150000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,46.72727272727273,43.97727272727273,40.47727272727273,9.545454545454545,47.43181818181818,20.113636363636363
R_3e7VnZCbNNmJbJG,Postgrad,French,55-64,"$125,000 and more",350000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,91.5,4.5,61,25.5,70,0
R_pzvvz46eGezkgMN,College/Trade,English,65-74,"$25,000 to $49,999",33000,Female,Ontario,Poor/Fair,Yes,No,Married,Own a residence,1,33.72727272727273,73.36363636363636,36.63636363636363,16,47.72727272727273,34.09090909090909
R_CkUbMBfDTlfqy0p,College/Trade,English,65-74,"$75,000 to $99,999",81000,Female,British Columbia,Poor/Fair,Yes,Yes,Divorced,Own a residence,4,3,33,0,0,50,0
R_1Imi9jsHolRUBHA,College/Trade,English,35-44,"$100,000 to $ 124,999",115000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,28.625,54.5,61.25,6.625,32.75,23.125
R_3KupK1DI6nweaR9,College/Trade,English,55-64,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,31.615384615384617,58.69230769230769,45.84615384615385,8.307692307692308,44.76923076923077,19.846153846153847
R_C1u0Cfs5ghGRmE1,Bachelor,English_and_French,55-64,"$125,000 and more",125000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,76.33333333333333,37.333333333333336,76.33333333333333,30.666666666666668,67.33333333333333,23.666666666666668
R_TitwJSlhwZbwgPT,Bachelor,English,65-74,"$75,000 to $99,999",90000,Female,Ontario,Excellent,Yes,No,Widowed,Own a residence,1,50,56.5,40,16,38,18.5
R_3I9udAMrlotT79t,High School,English_and_French,55-64,"$75,000 to $99,999",75000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,100,19,9,9,50,9
R_0kc88xAItIF8R69,College/Trade,English,65-74,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,49.65217391304348,48.43478260869565,41.56521739130435,11.826086956521738,37.08695652173913,23.565217391304348
R_2uU4SKUZO7DimmM,Bachelor,French,55-64,"$25,000 to $49,999",35000,Female,Quebec,Excellent,Yes,Yes,Never Married,No residence,3,82,15,68,81,15,15
R_2vhNI6imRxJ736M,High School,English,25-34,"Less than $25,000",20000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,45.833333333333336,16.833333333333332,67.66666666666667,12.166666666666666,52,29.666666666666668
R_1OkPFtUaFCG4AHZ,College/Trade,English_and_French,45-54,"$100,000 to $ 124,999",120000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,4,55,40,30,0,60,0
R_3kuCAAdpCUplJpO,College/Trade,English,55-64,"$125,000 and more",180000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,27.076923076923077,65.38461538461539,41.53846153846154,8.384615384615385,30.923076923076923,26.692307692307693
R_2AG5HZp7AOz0Sbj,No degree/diploma,English,65-74,"$75,000 to $99,999",75000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,3,74,20,1,1,10
R_1MLqydtU50gUyfp,Bachelor,English,45-54,"$125,000 and more",130000,Male,Alberta,Don't Know,Yes,Yes,Married,Own a residence,1,16.333333333333332,76.16666666666667,27.5,5.833333333333333,18.333333333333332,22.416666666666668
R_2aVsz0LSZRILOlC,Postgrad,French,55-64,"$100,000 to $ 124,999",110000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,35,43,69,85,60.5,0
R_OkwHQ9gkey0RJBv,Bachelor,English,25-34,"$100,000 to $ 124,999",100000,Male,Alberta,Excellent,Yes,Yes,Never Married,Own a residence,1,9,91,31,9,21,52
R_1hL5dQDxkLA2MX2,Postgrad,French,35-44,"$50,000 to $74,999",50000,Male,Quebec,Poor/Fair,Yes,No,Married,No residence,0,73,66.5,74.5,37,52,26.5
R_3PdyThXcLV8jvAf,College/Trade,French,65-74,"$25,000 to $49,999",49000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,3,32,41,77,81,62,17
R_2f7qsEfsG9dWOkK,Bachelor,French,65-74,"$100,000 to $ 124,999",118000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,25,19,89,92,82,0
R_231W6J2ZUw2sHD6,High School,English,65-74,"$50,000 to $74,999",60000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,1,37.75,85.25,25.25,16.75,31.5,44.75
R_1PRILbS8EMPtM1y,Bachelor,English,25-34,"$125,000 and more",200000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,19,85.75,9.75,2.5,16.25,33.75
R_2YXT9HYJTgkwVwa,Postgrad,English_and_French,75-84,"$25,000 to $49,999",44000,Female,British Columbia,Good/Very Good,Yes,Yes,Divorced,Own a residence,2,82,30,84,30,82,17
R_5cY8UwectXBelGx,High School,French,55-64,"$25,000 to $49,999",25000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,No residence,0,48.666666666666664,24,39,46.333333333333336,16.333333333333332,14.333333333333334
R_2yejckq2AR58rYK,College/Trade,English,55-64,"$75,000 to $99,999",75000,Female,British Columbia,Good/Very Good,Yes,Yes,Widowed,Own a residence,2,61,10,73,0,51,0
R_pmmpj6Un3LegObL,College/Trade,English,55-64,"$100,000 to $ 124,999",100000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,2,14.428571428571429,72.28571428571429,27.857142857142858,6,25.142857142857142,19.571428571428573
R_2vlfxrTiHaQBEDh,Bachelor,French,65-74,"$25,000 to $49,999",35000,Male,Quebec,Poor/Fair,Yes,No,Separated,No residence,3,41,60,73,83,81,21
R_3sshUcytvLWrzMk,College/Trade,English,55-64,"$50,000 to $74,999",50000,Male,British Columbia,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,55,45,29.5,4,45,4
R_1rD53uYenoWidWT,Bachelor,English,65-74,"$125,000 and more",210000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,69,41,43.285714285714285,25.428571428571427,47,23.428571428571427
R_1Fnqc52C8N4jZZT,Bachelor,English,55-64,"$50,000 to $74,999",65000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,0,71,9,0,2,37
R_8va9IbEH5nYsDVT,College/Trade,English,55-64,"$125,000 and more",125000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,25,72.25,24.666666666666668,7.333333333333333,39.083333333333336,26.833333333333332
R_10vB4XkFdtNIepW,Bachelor,English,35-44,"$125,000 and more",300000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,44.75,44,43.5,0,52.5,4.5
R_UrxuxgzcX0MtVQd,Postgrad,French,45-54,"$125,000 and more",190000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,63.666666666666664,40,34.666666666666664,34,28.666666666666668,12.666666666666666
R_wTSrCXkCp0cgHpD,High School,English,65-74,"$75,000 to $99,999",75000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,1,46.5,60,10,19.5,35.5,15.5
R_3g4TJ7CR7mADyrW,Postgrad,English_and_French,35-44,"$75,000 to $99,999",93000,Male,Quebec,Excellent,Yes,No,Never Married,Own a residence,0,60,41,42,60,21,9
R_2WDzjrfN0EoLKbr,Bachelor,English_and_French,45-54,"$50,000 to $74,999",65000,Male,Alberta,Good/Very Good,Yes,No,Living with a partner,Own a residence,1,22,23,73,30,42,71
R_10CLR8Q6A5bbYjm,College/Trade,English,45-54,"$75,000 to $99,999",75000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,33.666666666666664,40,53,0,47.666666666666664,0.3333333333333333
R_22SrapNMeztKvjR,Postgrad,English,75-84,"$125,000 and more",140000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,50.333333333333336,46.666666666666664,37.666666666666664,20.666666666666668,37.666666666666664,0
R_br9DEXmzgddOOit,Postgrad,Neither English nor French,35-44,"$125,000 and more",250000,Female,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,0,62,31,33,0,30,0
R_30d9JILAzQhw4Bz,Bachelor,French,35-44,"$125,000 and more",139000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,3,59,23,49,48.166666666666664,43.833333333333336,16.166666666666668
R_yEC8VKT4p90qbkd,High School,English,55-64,"Less than $25,000",14000,Female,British Columbia,Don't Know,Yes,Yes,Never Married,No residence,1,48.5,45,65,0,29.5,5
R_1pWCfw4ICMhMwPr,Postgrad,French,35-44,"$25,000 to $49,999",42000,Male,Quebec,Excellent,Yes,Yes,Separated,Own a residence,1,60,92,50,0,43,32
R_2zIOmdeVD2LkWLF,College/Trade,English,45-54,"$100,000 to $ 124,999",120000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,0,42.166666666666664,38.5,40.666666666666664,3.6666666666666665,34.333333333333336,10.333333333333334
R_2PcnmHiXwJtlgue,Bachelor,French,65-74,"$50,000 to $74,999",63000,Female,Quebec,Excellent,Yes,Yes,Never Married,Own a residence,0,53.6,16.8,70,73,59.8,1.8
R_1rNyWyhbRe8fBQ3,Bachelor,Neither English nor French,45-54,"$75,000 to $99,999",75000,Male,Quebec,Good/Very Good,Yes,No,Living with a partner,No residence,0,80,60,70,30,60,30
R_30ic0MJUMtEDB9n,High School,English_and_French,55-64,"$75,000 to $99,999",82000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,10,65,30,0,0,0
R_2e9FyWG7eeQICq9,College/Trade,English,55-64,"$125,000 and more",150000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,27.076923076923077,65.38461538461539,41.53846153846154,8.384615384615385,30.923076923076923,26.692307692307693
R_TvZ8zJvPL4jfaYV,Bachelor,French,65-74,"$125,000 and more",150000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,71.75,15.25,43,48.75,36,20.25
R_2tLsKwZCX6KvfpS,College/Trade,English,75-84,"$75,000 to $99,999",95000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,5,21.666666666666668,37.333333333333336,38.666666666666664,12.666666666666666,72.66666666666667,20.333333333333332
R_1iqkp7wuFAvoshI,Bachelor,English_and_French,75-84,"$75,000 to $99,999",75000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,95,82,71,43,60,60
R_2U6gUINPimUZJTL,Postgrad,English,65-74,"$50,000 to $74,999",60000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,43.5,41,58.5,3.5,31.5,26.5
R_1Os3FXxMBCCtY9W,College/Trade,French,55-64,"$100,000 to $ 124,999",100000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,47.75,38.25,71.25,46.75,55.5,10
R_22tBf8q3ImSdKzr,Bachelor,English_and_French,45-54,"$75,000 to $99,999",78000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,70,34.5,70,40.5,30,9
R_3Rl8lcpXv9J9MmE,Bachelor,Neither English nor French,25-34,"$125,000 and more",200000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,73,38,57,60,52,36
R_3eqNynB55OQuHFE,Postgrad,French,55-64,"$75,000 to $99,999",98000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,61,28,61,21,51,0
R_1dzcrPuAGU0240P,Bachelor,French,65-74,"$50,000 to $74,999",70000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,40.25,41.75,53.75,55.25,27.25,0
R_11YOAePfYu0Pw2I,College/Trade,French,55-64,"$75,000 to $99,999",98000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,39.142857142857146,29.142857142857142,51.285714285714285,89.28571428571429,55.714285714285715,16.142857142857142
R_1E0TCaAzV1nQfcD,Bachelor,English_and_French,15-24,"Less than $25,000",22000,Female,British Columbia,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,20,0,71,51,28,0
R_6KHCzQhpLHT6mJ3,College/Trade,French,35-44,"$25,000 to $49,999",42000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,0,66,0,65,55,60,0
R_1MLZLxB2bxovCSg,High School,French,45-54,"$50,000 to $74,999",50000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,3,60,1,1,81,51,0
R_V4NB3HJrzJDlBi9,College/Trade,French,55-64,"$125,000 and more",198000,Male,Quebec,Excellent,Yes,Yes,Divorced,Own a residence,0,89,68,77,78,68,77
R_3NBOX2SSsO4VxSR,High School,French,55-64,"$125,000 and more",144337,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,3,3,11,72,91,68,8
R_2Etbi7F3fjASLlT,Bachelor,French,45-54,"$125,000 and more",255000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,46.666666666666664,26.5,46,56,32.666666666666664,3.1666666666666665
R_2WInPNAxRz2N3dK,Postgrad,French,75-84,"$50,000 to $74,999",71000,Male,Quebec,Good/Very Good,Yes,Yes,Widowed,Own a residence,3,51,73,83,94,93,84
R_3k88v1YPubdXVzU,Bachelor,French,25-34,"Less than $25,000",17000,Female,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,3,41,10,76,51,73,44
R_3nI2mW0wB0fdkHg,Postgrad,French,35-44,"$125,000 and more",140000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,45.333333333333336,5.333333333333333,71.66666666666667,56.666666666666664,54,0
R_brBuHshDkz8or8B,Postgrad,French,65-74,"Less than $25,000",150,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,0,93,38,69,29,87,1
R_XhAfuJ2rmpuXvFf,Bachelor,French,35-44,"$50,000 to $74,999",55000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,2,49,39.666666666666664,45.666666666666664,37.333333333333336,26.333333333333332,26.666666666666668
R_Xh0KjQtv1e7ruGB,Bachelor,French,65-74,"$75,000 to $99,999",92400,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,3,68.5,16.5,57.125,66.125,56.25,11.625
R_1P2fWnCDCxVabpL,College/Trade,French,65-74,"$50,000 to $74,999",56000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,26.25,54,20.75,80.75,30.75,19.75
R_30xdIh7CEDDzYAM,College/Trade,French,65-74,"$25,000 to $49,999",30000,Male,Quebec,Excellent,Yes,Yes,Divorced,No residence,0,43.6,59,67.6,67,61.6,13.6
R_2YYyraoUJQoRPdN,High School,French,55-64,"$50,000 to $74,999",50000,Male,Quebec,Excellent,Yes,Yes,Divorced,Own a residence,3,0,69,64,95,63,10
R_1jcUFi4XR6osnuV,Bachelor,English_and_French,25-34,"$50,000 to $74,999",60000,Female,Quebec,Good/Very Good,Yes,No,Never Married,Own a residence,4,57.5,7.5,76.5,33.5,77.5,13
R_1nSI037VJKmmro9,Postgrad,English,25-34,"$125,000 and more",250000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,21.5,79.5,46,16.5,49,41
R_3iXuL66VjXXWBFT,Bachelor,English,45-54,"Less than $25,000",10,Male,Alberta,Excellent,Yes,Yes,Don't know/Prefer not to answer,No residence,0,10,0,10,0,9,0
R_2S8P7t7aZrCyUjh,College/Trade,English,45-54,"$125,000 and more",130000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,4,45,52,60,44,66,53
R_3GBu4k0wq8N2r9c,College/Trade,English,55-64,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,46.72727272727273,43.97727272727273,40.47727272727273,9.545454545454545,47.43181818181818,20.113636363636363
R_3q8QSpW9eecTdDU,College/Trade,English_and_French,35-44,"$125,000 and more",130000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,0,85,42,32,37,45
